t,e,n,u
20.635528461,-0.016328115016222,-0.02316373586654663,-0.014537736773490906
20.950247698000002,-0.01619737781584263,-0.023074746131896973,-0.014663532376289368
20.960600254000003,-0.01607034169137478,-0.022961417213082314,-0.014796167612075806
20.968996284000003,-0.015822576358914375,-0.022737495601177216,-0.01505511999130249
20.979069950000003,-0.015702061355113983,-0.022627241909503937,-0.015181422233581543
21.302600517000002,-0.015570662915706635,-0.022502781823277473,-0.01531769335269928
21.315490636,-0.015441600233316422,-0.022379588335752487,-0.015450522303581238
21.325432062,-0.015189400874078274,-0.022137170657515526,-0.01570993661880493
21.664689687000003,-0.015066138468682766,-0.022017627954483032,-0.015836849808692932
21.675383291000003,-0.014908865094184875,-0.021887626498937607,-0.01597355306148529
21.683854944,-0.014601795934140682,-0.021630236878991127,-0.016240954399108887
22.006394053,-0.014452041126787663,-0.021502921357750893,-0.016371876001358032
22.019855473,-0.014280859380960464,-0.021372485905885696,-0.016506806015968323
22.027449859,-0.014112694188952446,-0.021243084222078323,-0.016639649868011475
22.035756825,-0.013784069567918777,-0.020987873896956444,-0.016899585723876953
22.318267412,-0.013618040829896927,-0.02085457742214203,-0.01703658699989319
22.326985608,-0.013454471714794636,-0.020721731707453728,-0.017171427607536316
22.339898026,-0.013293194584548473,-0.020589681342244148,-0.017304107546806335
22.667571015,-0.01297588087618351,-0.020329082384705544,-0.017565548419952393
22.678311795000003,-0.012820029631257057,-0.020200401544570923,-0.01769787073135376
22.688725568000002,-0.012666258029639721,-0.02007247321307659,-0.01782830059528351
23.09788749,-0.012514539994299412,-0.01994483172893524,-0.01795656979084015
23.109056745,-0.012213469482958317,-0.019675415009260178,-0.018217340111732483
23.133907135,-0.012065567076206207,-0.01954166404902935,-0.01834520697593689
23.521226201,-0.011919216252863407,-0.01940830983221531,-0.01847676932811737
23.532029381,-0.011761820875108242,-0.01928767003118992,-0.018613532185554504
23.540574238,-0.01145339384675026,-0.019046897068619728,-0.01888139545917511
23.553952898000002,-0.011301908642053604,-0.01892659440636635,-0.0190126895904541
23.903720275,-0.01114338543266058,-0.018833009526133537,-0.01916271448135376
23.912481596000003,-0.010986745357513428,-0.018739301711320877,-0.019310370087623596
23.921433316,-0.01068029459565878,-0.0185512937605381,-0.019573554396629333
24.262143446000003,-0.010510115884244442,-0.01848444901406765,-0.019717872142791748
24.269868179000003,-0.010342166759073734,-0.018416617065668106,-0.01986001431941986
24.285737379,-0.010176289826631546,-0.01834806054830551,-0.020000189542770386
24.630327345,-0.010012155398726463,-0.018278829753398895,-0.02013862133026123
24.643936877,-0.009678585454821587,-0.018152642995119095,-0.020415887236595154
24.652527388000003,-0.009509061463177204,-0.018096012994647026,-0.020554110407829285
24.978689303000003,-0.009174898266792297,-0.01798049546778202,-0.020824715495109558
