t,e,n,u
56.702186600000005,-1.1278717517852783,1.302823781967163,0.003441757056862116
56.856646779,-1.1296124458312988,1.3025790452957153,0.00320032867603004
56.865054822000005,-1.1312798261642456,1.3022892475128174,0.0030175037682056427
56.876926636,-1.133027195930481,1.302051305770874,0.002791956765577197
57.028188403,-1.134820818901062,1.3017868995666504,0.0025428100489079952
57.03960293,-1.1382920742034912,1.3013051748275757,0.002050826558843255
57.047969139,-1.1400415897369385,1.3009999990463257,0.0018883268348872662
57.203301366000005,-1.1416993141174316,1.3007762432098389,0.001783552928827703
57.211162126000005,-1.1434508562088013,1.300520896911621,0.001634489861316979
57.222969829,-1.1468278169631958,1.300065040588379,0.0012131324037909508
57.231116071,-1.1485422849655151,1.2998878955841064,0.0009894362883642316
57.38727196400001,-1.150246024131775,1.2996647357940674,0.0007536358316428959
57.395344634000004,-1.1519101858139038,1.2994840145111084,0.0005551292560994625
57.408792031000004,-1.1551884412765503,1.299045443534851,0.00014074952923692763
57.566560316,-1.1567726135253906,1.2987375259399414,9.925867925630882e-05
57.577178047000004,-1.1583184003829956,1.2985107898712158,8.40258871903643e-05
57.585367688000005,-1.1598938703536987,1.298335075378418,9.068733197636902e-05
57.741670589,-1.1629317998886108,1.2979609966278076,-8.782492659520358e-05
57.749240169000004,-1.1643152236938477,1.297798991203308,-0.00012969973613508046
57.761819161000005,-1.1657990217208862,1.29771888256073,-0.00021827015734743327
57.769878455000004,-1.1672552824020386,1.297661304473877,-0.0003323778510093689
57.927131375,-1.1700414419174194,1.2976326942443848,-0.0006646993570029736
57.935152675000005,-1.1714234352111816,1.2976632118225098,-0.0008660526946187019
57.947000834,-1.17274808883667,1.297739863395691,-0.001095760497264564
58.101942400000006,-1.174031138420105,1.297784447669983,-0.001320966286584735
58.11521402300001,-1.1765215396881104,1.297750473022461,-0.0017766962992027402
58.123281129000006,-1.1777234077453613,1.2977739572525024,-0.002010202733799815
58.272931026,-1.1798806190490723,1.2978036403656006,-0.002414565533399582
58.280706133,-1.1809372901916504,1.2977575063705444,-0.002590477466583252
58.296506570000005,-1.1819303035736084,1.2977205514907837,-0.0027918715495616198
58.30546297,-1.1828656196594238,1.2977102994918823,-0.0029470333829522133
58.475347114,-1.1837114095687866,1.2976607084274292,-0.0031499082688242197
58.483771421,-1.1844782829284668,1.2975740432739258,-0.0033136792480945587
58.496727068000006,-1.1861473321914673,1.297373652458191,-0.0032826403621584177
58.646770731000004,-1.187441349029541,1.2972921133041382,-0.0027458155527710915
58.658985949000005,-1.1888055801391602,1.2972462177276611,-0.002145202364772558
